,demand
9511,1.38552
9512,1.41304
9513,1.40702
9514,1.40702
9515,1.39854
9516,1.33854
9517,1.3655
9518,1.36504
9519,1.38958
9520,1.45652
9521,1.464
9522,1.40252
9523,1.4330399999999999
9524,1.568
9525,1.7674400000000001
9526,1.87896
9527,2.10696
9528,2.448920004
9529,2.606980004
9530,2.85394
9531,2.871959996
9532,2.79746
9533,2.823479996
9534,2.75306
9535,2.65704
9536,2.64854
9537,2.5275
9538,2.726039996
9539,2.578479996
9540,2.36996
9541,2.35652
9542,2.53904
9543,2.66096
9544,2.48302
9545,2.52348
9546,2.75052
9547,2.57798
9548,2.369519996
9549,2.573999996
9550,2.657500004
9551,2.555540004
9552,2.4815400039999997
9553,2.39158
9554,2.38108
9555,2.3680600039999997
9556,2.304060004
9557,2.568000004
9558,2.4790799999999997
9559,2.3875200039999998
9560,2.10558
9561,2.10208
9562,2.11204
9563,2.14406
9564,2.16656
9565,2.0260599999999998
9566,2.05056
9567,1.8706599999999998
9568,1.75854
9569,1.7500799999999999
9570,1.81806
9571,1.84802
9572,1.75552
9573,1.65554
9574,1.83952
9575,1.927
9576,1.89748
9577,2.08298
9578,1.89402
9579,1.81396
9580,1.77096
9581,1.70398
9582,1.98146
9583,2.22098
9584,1.99298
9585,1.77548
9586,1.85152
9587,1.91746
9588,1.75852
9589,1.75048
9590,1.91898
9591,1.74904
9592,1.69252
9593,1.65704
9594,1.6935
9595,1.90446
9596,1.8955799999999998
9597,1.81902
9598,1.8175
9599,1.79952
9600,1.59954
9601,1.53152
9602,1.49656
9603,1.4425
9604,1.38752
9605,1.38356
9606,1.42202
9607,1.4280599999999999
9608,1.46098
9609,1.38008
9610,1.3730799999999999
9611,1.31504
9612,1.3095599999999998
9613,1.32456
9614,1.33252
9615,1.33704
9616,1.42852
9617,1.4290399999999999
9618,1.65804
9619,1.59856
9620,1.7234800000000001
9621,1.911
9622,2.18246
9623,2.17598
9624,2.447480004
9625,2.8245
9626,2.79902
9627,2.98346
9628,2.99592
9629,3.07298
9630,3.1259200000000003
9631,2.9205
9632,3.10702
9633,3.28796
9634,3.64102
9635,3.35758
9636,3.091040008
9637,3.22458
9638,3.39856
9639,3.21606
9640,3.20006
9641,2.98408
9642,3.045080004
9643,2.82404
9644,2.67158
9645,2.62506
9646,2.86812
9647,2.59558
9648,2.4945399999999998
9649,2.69606
9650,2.57308
9651,2.7645399999999998
9652,2.53862
9653,2.59306
9654,2.59508
9655,2.410040004
9656,2.00366
9657,1.8980599999999999
9658,1.8820599999999998
9659,1.9995399999999999
9660,1.7071200039999999
9661,1.6325399999999999
9662,1.6236199999999998
9663,1.5645799999999999
9664,1.60558
9665,1.62958
9666,1.79356
9667,1.70454
9668,1.63652
9669,1.617
9670,1.6048799999999999
9671,1.63266
9672,1.65396
9673,1.5685
9674,1.631
9675,1.56898
9676,1.46448
9677,1.52898
9678,1.64544
9679,1.75148
9680,1.65398
9681,1.65646
9682,1.687
9683,1.6155
9684,1.62702
9685,1.5405
9686,1.60146
9687,1.5205199999999999
9688,1.39854
9689,1.3995199999999999
9690,1.43252
9691,1.46598
9692,1.57102
9693,1.57202
9694,1.58652
9695,1.5825
9696,1.48552
9697,1.39502
9698,1.3805
9699,1.36302
9700,1.332
9701,1.29502
9702,1.35954
9703,1.33504
9704,1.32602
9705,1.3225
9706,1.37852
9707,1.36752
9708,1.33506
9709,1.32102
9710,1.29602
9711,1.3060399999999999
9712,1.35152
9713,1.3895
9714,1.37504
9715,1.39002
9716,1.4795399999999999
9717,1.51198
9718,1.53204
9719,1.57354
9720,1.88046
9721,2.03454
9722,2.011
9723,2.113
9724,2.15154
9725,2.1115
9726,2.02856
9727,1.95252
9728,1.96806
9729,2.06756
9730,2.35708
9731,2.06306
9732,1.99404
9733,2.12458
9734,2.2720599999999997
9735,2.2396599999999998
9736,2.14458
9737,2.17206
9738,2.19954
9739,1.89356
9740,1.90306
9741,1.8446399999999998
9742,1.89808
9743,1.74106
9744,1.6780599999999999
9745,1.6656399999999998
9746,1.5570599999999999
9747,1.48156
9748,1.48108
9749,1.44408
9750,1.3484200000000002
9751,1.29716
9752,1.2591199999999998
9753,1.14296
9754,1.06012
9755,1.05244
9756,0.9520799999999999
9757,0.92858
9758,0.93348
9759,0.88312
9760,0.84332
9761,0.8501599999999999
9762,0.88078
9763,0.8668399999999999
9764,0.8910799999999999
9765,0.83484
9766,0.86802
9767,0.86496
9768,0.8294400000000001
9769,0.8284600000000001
9770,0.8809199999999999
9771,0.88046
9772,0.88788
9773,0.905
9774,0.88736
9775,0.8610399999999999
9776,0.85548
9777,0.87712
9778,0.88928
9779,0.8944599999999999
9780,0.8985799999999999
9781,0.9223600000000001
9782,0.9185
9783,0.9328399999999999
9784,0.9511000000000001
9785,0.94296
9786,0.927
9787,0.909
9788,0.9095599999999999
9789,0.881
9790,0.86998
9791,0.87528
9792,0.8512799999999999
9793,0.894
9794,0.88452
9795,0.89024
9796,0.87536
9797,0.8885
9798,0.8765599999999999
9799,0.88954
9800,0.88952
9801,0.9120799999999999
9802,0.87452
9803,0.87902
9804,0.90352
9805,0.91196
9806,0.91652
9807,0.88652
9808,0.91496
9809,0.96396
9810,0.92452
9811,0.9074800000000001
9812,0.95152
9813,1.03104
9814,1.07498
9815,1.0825
9816,1.06104
9817,1.01502
9818,1.029
9819,1.02752
9820,0.9980399999999999
9821,1.0165
9822,0.981
9823,1.012
9824,0.99902
9825,1.008
9826,0.99954
9827,0.98702
9828,0.95504
9829,0.9749800000000001
9830,0.98552
9831,0.9595199999999999
9832,0.94752
9833,0.9850399999999999
9834,0.9985
9835,0.95204
9836,0.92004
9837,0.89152
9838,0.9265599999999999
9839,0.9515399999999999
9840,0.95256
9841,0.99806
9842,0.9055599999999999
9843,0.9280799999999999
9844,0.93358
9845,0.9160799999999999
9846,0.9180799999999999
9847,0.94212
9848,0.88154
9849,0.8696200000000001
9850,0.86948
9851,0.86814
9852,0.8460799999999999
9853,0.838
9854,0.8440599999999999
9855,0.8395199999999999
9856,0.85902
9857,0.8679600000000001
9858,0.8740399999999999
9859,0.8629600000000001
9860,0.89154
9861,0.89748
9862,0.89548
9863,0.88752
9864,0.8815
9865,0.8720399999999999
9866,0.885
9867,0.912
9868,0.9715199999999999
9869,1.01648
9870,1.0455
9871,1.05152
9872,1.00498
9873,1.04352
9874,1.07798
9875,1.0485
9876,1.08148
9877,1.1425
9878,1.2655
9879,1.40104
9880,1.52698
9881,1.7080199999999999
9882,1.652
9883,1.65198
9884,1.60502
9885,1.65754
9886,1.6705
9887,1.61952
9888,1.51648
9889,1.609
9890,1.6815
9891,1.62504
9892,1.54654
9893,1.53952
9894,1.50158
9895,1.53954
9896,1.471
9897,1.486
9898,1.48352
9899,1.48602
9900,1.4355
9901,1.41304
9902,1.37102
9903,1.34802
9904,1.2785
9905,1.17902
9906,1.361
9907,1.47554
9908,1.54498
9909,1.84748
9910,2.10802
9911,2.20246
9912,2.2065
9913,2.58702
9914,2.89948
9915,3.05846
9916,3.16302
9917,3.22702
9918,3.152000004
9919,2.85106
9920,2.908039996
9921,2.922000004
9922,3.1395
9923,2.95104
9924,2.7105799999999998
9925,2.44056
9926,2.57506
9927,2.7355
9928,2.81458
9929,2.61658
9930,3.0905
9931,3.01804
9932,2.69602
9933,2.70806
9934,3.13102
9935,2.85158
9936,2.79066
9937,2.69406
9938,2.4877
9939,2.46256
9940,2.3295
9941,2.6120799999999997
9942,2.4682600000000003
9943,2.45186
9944,2.24006
9945,2.30954
9946,1.9716
9947,1.93806
9948,1.756
9949,1.71906
9950,1.826040004
9951,1.78056
9952,1.78104
9953,1.80602
9954,1.78948
9955,1.82808
9956,1.80596
9957,1.7315
9958,1.69756
9959,1.63648
9960,1.6665
9961,1.68248
9962,1.65906
9963,1.6454600000000001
9964,1.588
9965,1.69898
9966,1.82646
9967,1.958
9968,1.78396
9969,1.74902
9970,1.74402
9971,1.7885
9972,1.7375399999999999
9973,1.68552
9974,1.632
9975,1.48102
9976,1.4705
9977,1.51152
9978,1.62452
9979,1.682
9980,1.58604
9981,1.5870199999999999
9982,1.5805
9983,1.5005
9984,1.31806
9985,1.34552
9986,1.31902
9987,1.2645
9988,1.23804
9989,1.21754
9990,1.20752
9991,1.2120199999999999
9992,1.24552
9993,1.23502
9994,1.25102
9995,1.3060399999999999
9996,1.26504
9997,1.2515399999999999
9998,1.20852
9999,1.2315399999999999
10000,1.332
10001,1.38648
10002,1.31254
10003,1.3265
10004,1.53948
10005,1.77848
10006,1.7710599999999999
10007,1.96708
10008,2.13896
10009,2.3425
10010,2.59254
10011,2.814
10012,3.05696
10013,2.984999996
10014,2.775480004
10015,2.92294
10016,2.877
10017,2.77296
10018,2.86
10019,2.85
10020,2.57
10021,2.73346
10022,2.94054
10023,2.94248
10024,2.93246
10025,2.73204
10026,2.85948
10027,3.04296
10028,2.33904
10029,2.22754
10030,2.60398
10031,2.557
10032,2.54798
10033,2.4705
10034,2.47954
10035,2.35256
10036,2.19402
10037,2.32252
10038,2.41304
10039,2.34102
10040,2.2180999999999997
10041,2.0295
10042,1.84602
10043,1.81352
10044,1.7955
10045,1.70904
10046,1.61702
10047,1.869
10048,1.62802
10049,1.52048
10050,1.59452
10051,1.6395
10052,1.49204
10053,1.64506
10054,1.5910199999999999
10055,1.61004
10056,1.66952
10057,1.56252
10058,1.7025
10059,1.57848
10060,1.46502
10061,1.64198
10062,1.75998
10063,1.67598
10064,1.64646
10065,1.62948
10066,1.66652
10067,1.59196
10068,1.54602
10069,1.54104
10070,1.55596
10071,1.45502
10072,1.43354
10073,1.434
10074,1.46504
10075,1.50752
10076,1.45652
10077,1.42752
10078,1.45152
10079,1.45952
10080,1.34206
10081,1.27304
10082,1.31052
10083,1.25702
10084,1.1735
10085,1.16656
10086,1.16302
10087,1.1645
10088,1.11504
10089,1.13802
10090,1.1780599999999999
10091,1.1225
10092,1.10302
10093,1.1435
10094,1.186
10095,1.21104
10096,1.35452
10097,1.42152
10098,1.43352
10099,1.5935
10100,1.60302
10101,1.757
10102,1.882
10103,1.941
10104,2.0289800000000002
10105,2.326919996
10106,2.453479996
10107,2.5374399960000003
10108,2.660999996
10109,2.90694
10110,2.935
10111,2.67446
10112,2.50796
10113,2.644
10114,2.91902
10115,2.74994
10116,2.51894
10117,2.50448
10118,2.58798
10119,2.67644
10120,2.75598
10121,2.70444
10122,2.82346
10123,2.72946
10124,2.58896
10125,2.51752
10126,2.43048
10127,2.31546
10128,2.380480004
10129,2.3625
10130,2.3655
10131,2.29152
10132,2.15446
10133,2.07502
10134,2.152
10135,2.07504
10136,2.02846
10137,2.094040004
10138,1.99198
10139,1.9620199999999999
10140,1.86452
10141,1.68498
10142,1.6815
10143,1.66446
10144,1.70646
10145,1.8235
10146,1.74496
10147,1.58896
10148,1.603
10149,1.7624600000000001
10150,1.78002
10151,1.73598
10152,1.88548
10153,1.74496
10154,1.71496
10155,1.75648
10156,1.53146
10157,1.59146
10158,1.7855
10159,1.84598
10160,1.75194
10161,1.58898
10162,1.8905
10163,1.63196
10164,1.50698
10165,1.48198
10166,1.49454
10167,1.44946
10168,1.43598
10169,1.42902
10170,1.505
10171,1.62202
10172,1.55354
10173,1.4485
10174,1.401
10175,1.50302
10176,1.36302
10177,1.313
10178,1.38152
10179,1.33752
10180,1.25108
10181,1.25402
10182,1.17502
10183,1.16058
10184,1.19754
10185,1.189
10186,1.16808
10187,1.21
10188,1.18454
10189,1.15502
10190,1.16858
10191,1.211
10192,1.39706
10193,1.4250399999999999
10194,1.30756
10195,1.39802
10196,1.588
10197,1.83098
10198,1.99148
10199,2.074
10200,2.26152
10201,2.54294
10202,2.39098
10203,2.5955
10204,2.83744
10205,2.7965
10206,2.97642
10207,2.74298
10208,2.69342
10209,2.63202
10210,2.84798
10211,2.604960004
10212,2.3289400000000002
10213,2.347000004
10214,2.56896
10215,2.69144
10216,2.69098
10217,2.8024400000000003
10218,2.67698
10219,2.488
10220,2.48896
10221,2.50248
10222,2.65694
10223,2.5275
10224,2.40198
10225,2.37744
10226,2.4589600000000003
10227,2.34296
10228,2.27748
10229,2.5679600000000002
10230,2.49298
10231,2.40548
10232,2.5215
10233,2.1525
10234,2.12496
10235,1.97646
10236,1.8694600000000001
10237,1.6805
10238,1.79
10239,1.82848
10240,1.96448
10241,1.87196
10242,1.6745
10243,1.81094
10244,1.65748
10245,1.8205
10246,2.06546
10247,2.04152
10248,2.00144
10249,1.98448
10250,2.02598
10251,2.155
10252,1.81854
10253,1.86196
10254,2.21098
10255,2.1654400000000003
10256,2.04448
10257,1.77746
10258,1.81348
10259,1.80648
10260,1.7214800000000001
10261,1.60848
10262,1.66148
10263,1.59496
10264,1.9235
10265,2.0115
10266,1.9695
10267,1.93052
10268,1.88202
10269,1.8934600000000001
10270,1.86948
10271,1.849
10272,1.82002
10273,1.62652
10274,1.44452
10275,1.37052
10276,1.496
10277,1.579
10278,1.516
10279,1.5365199999999999
10280,1.47302
10281,1.48258
10282,1.64
10283,1.66302
10284,1.54302
10285,1.57702
10286,1.61354
10287,1.61452
10288,1.6585
10289,1.46652
10290,1.439
10291,1.74352
10292,1.79948
10293,1.80948
10294,1.98746
10295,2.10702
10296,2.16498
10297,2.301940004
10298,2.477480004
10299,2.778960004
10300,2.882480004
10301,2.855440004
10302,2.99844
10303,3.14348
10304,3.10946
10305,2.94592
10306,3.171000004
10307,3.04394
10308,2.91298
10309,2.97948
10310,3.17152
10311,3.120040004
10312,2.90054
10313,2.89506
10314,2.94548
10315,2.58198
10316,2.37296
10317,2.3925
10318,2.603520004
10319,2.4135
10320,2.39908
10321,2.2955
10322,2.2720599999999997
10323,2.22752
10324,2.2210199999999998
10325,2.33506
10326,2.46606
10327,2.41156
10328,2.21652
10329,1.8805399999999999
10330,1.7785799999999998
10331,1.77956
10332,1.6850399999999999
10333,1.5505799999999998
10334,1.62604
10335,1.59056
10336,1.5785799999999999
10337,1.5935599999999999
10338,1.59002
10339,1.5365199999999999
10340,1.52802
10341,1.54954
10342,1.53796
10343,1.5480399999999999
10344,1.37198
10345,1.4419600000000001
10346,1.38348
10347,1.24548
10348,1.21198
10349,1.23796
10350,1.4279600000000001
10351,1.45648
10352,1.3725
10353,1.28698
10354,1.30092
10355,1.20098
10356,1.18096
10357,1.161
10358,1.17898
10359,1.37852
10360,1.4109800000000001
10361,1.4355
10362,1.406
10363,1.50998
10364,1.45552
10365,1.46998
10366,1.462
10367,1.45152
10368,1.23
10369,1.034
10370,1.2545
10371,1.31002
10372,1.29848
10373,1.31802
10374,1.10752
10375,0.98798
10376,1.14252
10377,1.22952
10378,1.2595399999999999
10379,1.2255
10380,1.23052
10381,1.25602
10382,1.2464600000000001
10383,1.1475199999999999
10384,1.08652
10385,1.12002
10386,1.03402
10387,1.09046
10388,1.14304
10389,1.13052
10390,1.24098
10391,1.25202
10392,1.33396
10393,1.574
10394,1.72898
10395,1.77602
10396,1.8080399999999999
10397,1.9715
10398,1.94306
10399,1.95204
10400,1.85302
10401,1.86652
10402,1.99254
10403,1.76558
10404,1.4475
10405,1.7405599999999999
10406,1.55606
10407,1.63106
10408,1.46154
10409,1.34306
10410,1.45154
10411,1.43058
10412,1.3275599999999999
10413,1.2690599999999999
10414,1.4510399999999999
10415,1.2165599999999999
10416,1.23514
10417,1.19408
10418,1.12458
10419,1.17454
10420,1.14356
10421,1.1205399999999999
10422,1.10406
10423,1.1105399999999999
10424,1.07456
10425,1.0541399999999999
10426,1.0346399999999998
10427,1.00406
10428,0.95666
10429,0.94128
10430,0.95838
10431,0.9630599999999999
10432,0.88112
10433,0.87002
10434,0.8540399999999999
10435,0.84002
10436,0.8470799999999999
10437,0.833
10438,0.82156
10439,0.8235399999999999
10440,0.81556
10441,0.8124600000000001
10442,0.7985
10443,0.79348
10444,0.8205
10445,0.8465
10446,0.856
10447,0.85
10448,0.80298
10449,0.78798
10450,0.78154
10451,0.7895
10452,0.8285399999999999
10453,0.838
10454,0.82
10455,0.82202
10456,0.84354
10457,0.83398
10458,0.8235
10459,0.8435199999999999
10460,0.83154
10461,0.83154
10462,0.8395199999999999
10463,0.83002
10464,0.803
10465,0.81958
10466,0.8135
10467,0.822
10468,0.85002
10469,0.85502
10470,0.84602
10471,0.8565799999999999
10472,0.87652
10473,0.89252
10474,0.8950199999999999
10475,0.89152
10476,0.86254
10477,0.894
10478,0.86352
10479,0.85856
10480,0.88154
10481,0.87152
10482,0.8790399999999999
10483,0.8705
10484,0.91952
10485,0.977
10486,1.0345
10487,1.03006
10488,1.02952
10489,0.99552
10490,0.9910599999999999
10491,1.02952
10492,1.02254
10493,0.99356
10494,1.00104
10495,1.0560399999999999
10496,1.0385199999999999
10497,1.03358
10498,1.0185799999999998
10499,1.00756
10500,1.05254
10501,1.09154
10502,1.09608
10503,1.04562
10504,1.0530599999999999
10505,1.03404
10506,0.99414
10507,0.98754
10508,0.93162
10509,0.95456
10510,0.97712
10511,0.94014
10512,0.9430799999999999
10513,0.93762
10514,0.95704
10515,1.0241399999999998
10516,0.99964
10517,0.97812
10518,1.00406
10519,0.97864
10520,0.97908
10521,0.95654
10522,0.9295599999999999
10523,0.94252
10524,0.92204
10525,0.89606
10526,0.8875799999999999
10527,0.8790399999999999
10528,0.88854
10529,0.8735
10530,0.88706
10531,0.88352
10532,0.87902
10533,0.88846
10534,0.88502
10535,0.893
10536,0.90798
10537,0.92502
10538,0.9445399999999999
10539,0.982
10540,1.01598
10541,1.0425
10542,1.05754
10543,1.04098
10544,1.02402
10545,1.0245
10546,0.9925
10547,1.01548
10548,1.05902
10549,1.03902
10550,1.02704
10551,1.0835
10552,1.0995
10553,1.0925
10554,1.13602
10555,1.08202
10556,1.08054
10557,1.09298
10558,1.09202
10559,1.08654
10560,1.06752
10561,1.0990199999999999
10562,1.07402
10563,1.07898
10564,1.11002
10565,1.06754
10566,1.06206
10567,1.05554
10568,1.03152
10569,1.0675
10570,1.08604
10571,1.08606
10572,1.07552
10573,1.078
10574,1.0535
10575,1.0700399999999999
10576,1.07554
10577,1.07452
10578,1.07002
10579,1.07104
10580,1.15804
10581,1.23202
10582,1.27204
10583,1.2865
10584,1.3040399999999999
10585,1.25854
10586,1.4295
10587,1.23602
10588,1.25852
10589,1.26752
10590,1.32802
10591,1.326
10592,1.27802
10593,1.4315
10594,1.34656
10595,1.28356
10596,1.1865599999999998
10597,1.20354
10598,1.27908
10599,1.25812
10600,1.2365599999999999
10601,1.20106
10602,1.12756
10603,1.15102
10604,1.24356
10605,1.21304
10606,1.12756
10607,1.12906
10608,1.16156
10609,1.18352
10610,1.19154
10611,1.1780599999999999
10612,1.11904
10613,1.24158
10614,1.11858
10615,1.06754
10616,1.0705799999999999
10617,1.0625
10618,1.07806
10619,1.08554
10620,1.1015
10621,1.032
10622,1.01206
10623,1.01404
10624,1.06608
10625,1.0995599999999999
10626,1.102
10627,1.08402
10628,1.01502
10629,1.02348
10630,1.04602
10631,1.0615
10632,1.08652
10633,1.118
10634,1.12702
10635,1.0589600000000001
10636,1.16398
10637,1.22146
10638,1.227
10639,1.20298
10640,1.09398
10641,1.0419800000000001
10642,1.08946
10643,1.21398
10644,1.23798
10645,1.3045
10646,1.3435
10647,1.37152
10648,1.38544
10649,1.3405
10650,1.3485
10651,1.39154
10652,1.31302
10653,1.29298
10654,1.33802
10655,1.28902
10656,1.24002
10657,1.314
10658,1.33706
10659,1.28902
10660,1.24302
10661,1.22106
10662,1.25204
10663,1.2125599999999999
10664,1.23752
10665,1.201
10666,1.23702
10667,1.23402
10668,1.1365
10669,1.15202
10670,1.14654
10671,1.15502
10672,1.223
10673,1.2315399999999999
10674,1.19754
10675,1.24604
10676,1.36896
10677,1.44298
10678,1.55398
10679,1.87696
10680,2.18996
10681,2.46498
10682,2.687480004
10683,2.70642
10684,2.725000004
10685,2.73246
10686,2.668980004
10687,2.80144
10688,2.87402
10689,2.7895
10690,2.72254
10691,2.7305
10692,2.42652
10693,2.33656
10694,2.429
10695,2.40502
10696,2.59904
10697,2.63308
10698,2.65956
10699,2.58504
10700,2.3420799999999997
10701,2.53456
10702,2.69906
10703,2.63706
10704,2.62918
10705,2.80056
10706,2.72254
10707,2.68156
10708,2.55506
10709,2.47302
10710,2.39956
10711,2.51654
10712,2.21958
10713,2.19052
10714,2.11498
10715,1.87174
10716,1.7650599999999999
10717,1.67336
10718,1.69326
10719,1.78004
10720,1.5430599999999999
10721,1.63556
10722,1.55606
10723,1.5725
10724,1.44502
10725,1.44496
10726,1.51454
10727,1.50302
10728,1.4775
10729,1.45746
10730,1.4035199999999999
10731,1.43604
10732,1.39404
10733,1.43098
10734,1.5065
10735,1.55898
10736,1.46398
10737,1.3675
10738,1.42948
10739,1.41402
10740,1.36998
10741,1.43902
10742,1.44004
10743,1.42902
10744,1.38404
10745,1.3825399999999999
10746,1.38902
10747,1.43602
10748,1.37202
10749,1.35852
10750,1.3665399999999999
10751,1.33402
10752,1.2145599999999999
10753,1.19354
10754,1.19554
10755,1.14556
10756,1.07504
10757,1.1125399999999999
10758,1.09856
10759,1.13102
10760,1.1740599999999999
10761,1.1990399999999999
10762,1.1755799999999998
10763,1.18002
10764,1.11808
10765,1.09304
10766,1.10402
10767,1.1640599999999999
10768,1.2345
10769,1.2695
10770,1.23802
10771,1.48302
10772,1.65402
10773,1.6785
10774,1.84054
10775,1.91198
10776,2.15696
10777,2.24898
10778,2.63944
10779,2.95296
10780,2.96092
10781,3.03494
10782,3.19646
10783,2.90898
10784,2.76598
10785,3.02196
10786,3.33244
10787,3.08048
10788,3.102480004
10789,2.878960004
10790,3.10598
10791,2.9274400000000003
10792,2.84698
10793,2.617
10794,2.58642
10795,2.53394
10796,2.39346
10797,2.53842
10798,2.512
10799,2.73598
10800,2.68952
10801,2.69352
10802,2.4735
10803,2.18906
10804,2.0785
10805,2.219
10806,2.17294
10807,2.25698
10808,2.6659800000000002
10809,2.16896
10810,2.01342
10811,1.87998
10812,1.82946
10813,1.8175
10814,1.81898
10815,1.87002
10816,1.85548
10817,2.00998
10818,2.01652
10819,1.78894
10820,1.59598
10821,1.58748
10822,1.78148
10823,1.7524600000000001
10824,1.69652
10825,1.76896
10826,1.78246
10827,1.67048
10828,1.5905
10829,1.63596
10830,1.73198
10831,1.80548
10832,1.66544
10833,1.7475
10834,1.74548
10835,1.70398
10836,1.58148
10837,1.72396
10838,1.61798
10839,1.54798
10840,1.6105399999999999
10841,1.8464800000000001
10842,1.779
10843,1.9185
10844,1.899
10845,1.8155
10846,1.87896
10847,1.72154
10848,1.55502
10849,1.352
10850,1.40102
10851,1.27404
10852,1.15702
10853,1.1730399999999999
10854,1.2305
10855,1.215
10856,1.2080199999999999
10857,1.2180199999999999
10858,1.22404
10859,1.25202
10860,1.2145
10861,1.23752
10862,1.18002
10863,1.18648
10864,1.2725199999999999
10865,1.234
10866,1.19352
10867,1.24798
10868,1.3939000000000001
10869,1.655
10870,1.7664600000000001
10871,1.83094
10872,2.16896
10873,2.40602
10874,2.54292
10875,2.575
10876,2.55944
10877,2.5545
10878,2.5949400000000002
10879,2.45548
10880,2.54042
10881,2.60644
10882,2.5329800000000002
10883,2.53592
10884,2.40646
10885,2.52746
10886,2.68648
10887,2.6264600000000002
10888,2.40994
10889,2.50552
10890,2.35646
10891,2.165
10892,2.21198
10893,2.26648
10894,2.35652
10895,2.4825
10896,2.45098
10897,2.50498
10898,2.58194
10899,2.60716
10900,2.3675
10901,2.35802
10902,2.4665
10903,2.44298
10904,2.35998
10905,2.369
10906,2.2755
10907,2.3425
10908,1.9835
10909,1.90148
10910,1.98298
10911,1.71746
10912,1.763
10913,1.83898
10914,1.69346
10915,1.67846
10916,1.6044800000000001
10917,1.7455
10918,1.83498
10919,1.83344
10920,1.76948
10921,1.696
10922,1.6785
10923,1.65248
10924,1.619
10925,1.7089400000000001
10926,1.80552
10927,1.7584600000000001
10928,1.58598
10929,1.56098
10930,1.57698
10931,1.62154
10932,1.47846
10933,1.46298
10934,1.4640199999999999
10935,1.52846
10936,1.4944600000000001
10937,1.52702
10938,1.5044600000000001
10939,1.53548
10940,1.47902
10941,1.49398
10942,1.41402
10943,1.41248
10944,1.36702
10945,1.2775
10946,1.34398
10947,1.358
10948,1.27646
10949,1.2010399999999999
10950,1.2305
10951,1.33348
10952,1.35202
10953,1.29898
10954,1.36398
10955,1.28102
10956,1.20296
10957,1.2475399999999999
10958,1.3075
10959,1.2455
10960,1.3415
10961,1.3615
10962,1.3565
10963,1.61348
10964,1.59538
10965,1.76798
10966,1.91798
10967,1.90948
10968,2.06692
10969,2.35698
10970,2.50242
10971,2.66846
10972,2.787000004
10973,2.57406
10974,2.70444
10975,2.81308
10976,2.97944
10977,3.10248
10978,3.10944
10979,3.00794
10980,2.91348
10981,2.91752
10982,2.84906
10983,2.709
10984,2.471
10985,2.5215199999999998
10986,2.70348
10987,2.5395
10988,2.62148
10989,2.64042
10990,2.5759600000000002
10991,2.47548
10992,2.376
10993,2.35398
10994,2.3635
10995,2.33448
10996,2.09496
10997,2.2175
10998,2.34096
10999,2.33252
11000,2.13252
11001,2.067
11002,1.86704
11003,1.83548
11004,1.66204
11005,1.69604
11006,1.753
11007,1.6495199999999999
11008,1.56406
11009,1.5665
11010,1.46452
11011,1.4170399999999999
11012,1.413
11013,1.37396
11014,1.33204
11015,1.368
11016,1.45046
11017,1.42248
11018,1.38496
11019,1.341
11020,1.2574400000000001
11021,1.27348
11022,1.3444800000000001
11023,1.45548
11024,1.44446
11025,1.34348
11026,1.331
11027,1.37848
11028,1.25048
11029,1.31748
11030,1.23844
11031,1.18448
11032,1.09596
11033,1.07948
11034,1.09896
11035,1.10748
11036,1.07654
11037,1.093
11038,1.117
11039,1.07046
11040,1.00802
11041,1.03004
11042,1.007
11043,1.031
11044,1.01454
11045,1.0580399999999999
11046,1.0085
11047,0.98854
11048,0.92952
11049,0.99254
11050,0.97204
11051,0.94502
11052,0.932
11053,0.926
11054,0.88802
11055,0.89008
11056,0.98848
11057,0.94202
11058,1.01002
11059,1.048
11060,1.21154
11061,1.37802
11062,1.46346
11063,1.474
11064,1.72298
11065,2.2055
11066,2.25754
11067,2.36304
11068,2.32498
11069,2.34502
11070,2.34002
11071,2.1625199999999998
11072,2.0115
11073,2.08
11074,2.13006
11075,2.11552
11076,1.84706
11077,2.02054
11078,2.17258
11079,2.12906
11080,2.1915
11081,2.1226599999999998
11082,2.02504
11083,1.9160599999999999
11084,1.8145799999999999
11085,1.80656
11086,1.7025599999999999
11087,1.36164
11088,1.2496399999999999
11089,1.1881199999999998
11090,1.46468
11091,1.5271199999999998
11092,1.4270399999999999
11093,1.35564
11094,1.32508
11095,1.2731599999999998
11096,1.2281199999999999
11097,1.10056
11098,1.03204
11099,1.00518
11100,0.95462
11101,0.9600799999999999
11102,0.92814
11103,0.92704
11104,0.8975599999999999
11105,0.9056
11106,0.8825799999999999
11107,0.887
11108,0.83012
11109,0.7835599999999999
11110,0.84
11111,0.8160999999999999
11112,0.81652
11113,0.82152
11114,0.79752
11115,0.76548
11116,0.782
11117,0.774
11118,0.783
11119,0.7865
11120,0.75848
11121,0.74648
11122,0.735
11123,0.755
11124,0.806
11125,0.80852
11126,0.8365
11127,0.81952
11128,0.827
11129,0.794
11130,0.82752
11131,0.8515199999999999
11132,0.832
11133,0.85754
11134,0.82648
11135,0.84202
11136,0.82052
11137,0.80202
11138,0.807
11139,0.81352
11140,0.80652
11141,0.8115399999999999
11142,0.8090599999999999
11143,0.821
11144,0.8505199999999999
11145,0.8285
11146,0.81652
11147,0.8575799999999999
11148,0.8515199999999999
11149,0.82702
11150,0.83554
11151,0.86
11152,0.86854
11153,0.85254
11154,0.82304
11155,0.81252
11156,0.8455199999999999
11157,0.81802
