,pv
1469,0.45741105761463147
1470,0.45741105761463147
1471,0.45741105761463147
1472,0.6893883090444954
1473,0.6893883090444954
1474,0.6893883090444954
1475,0.6893883090444954
1476,0.7538210488900378
1477,0.7538210488900378
1478,0.7538210488900378
1479,0.7538210488900378
1480,0.1603063301774001
1481,0.1603063301774001
1482,0.1603063301774001
1483,0.1603063301774001
1484,0.141693863702459
1485,0.141693863702459
1486,0.141693863702459
1487,0.141693863702459
1488,0.24087956829418036
1489,0.24087956829418036
1490,0.24087956829418036
1491,0.24087956829418036
1492,0.8307913529582834
1493,0.8307913529582834
1494,0.8307913529582834
1495,0.8307913529582834
1496,0.5871005267069507
1497,0.5871005267069507
1498,0.5871005267069507
1499,0.5871005267069507
1500,0.28834782046725044
1501,0.28834782046725044
1502,0.28834782046725044
1503,0.28834782046725044
1504,0.26464600769056773
1505,0.26464600769056773
1506,0.26464600769056773
1507,0.26464600769056773
1508,0.13285617345784725
1509,0.13285617345784725
1510,0.13285617345784725
1511,0.13285617345784725
1512,0.05473874688984393
1513,0.05473874688984393
1514,0.05473874688984393
1515,0.05473874688984393
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.001470255598280932
1553,0.001470255598280932
1554,0.001470255598280932
1555,0.001470255598280932
1556,0.04413998125828028
1557,0.04413998125828028
1558,0.04413998125828028
1559,0.04413998125828028
1560,0.1953178014023976
1561,0.1953178014023976
1562,0.1953178014023976
1563,0.1953178014023976
1564,0.36969657802048667
1565,0.36969657802048667
1566,0.36969657802048667
1567,0.36969657802048667
1568,0.6350373218728794
1569,0.6350373218728794
1570,0.6350373218728794
1571,0.6350373218728794
1572,0.7524315765663876
1573,0.7524315765663876
1574,0.7524315765663876
1575,0.7524315765663876
1576,0.26356351181051474
1577,0.26356351181051474
1578,0.26356351181051474
1579,0.26356351181051474
1580,0.5401977574562962
1581,0.5401977574562962
1582,0.5401977574562962
1583,0.5401977574562962
1584,0.8685332988658028
1585,0.8685332988658028
1586,0.8685332988658028
1587,0.8685332988658028
1588,0.9104436617442725
1589,0.9104436617442725
1590,0.9104436617442725
1591,0.9104436617442725
1592,0.09692377290205836
1593,0.09692377290205836
1594,0.09692377290205836
1595,0.09692377290205836
1596,0.267424952337868
1597,0.267424952337868
1598,0.267424952337868
1599,0.267424952337868
1600,0.39008627653730565
1601,0.39008627653730565
1602,0.39008627653730565
1603,0.39008627653730565
1604,0.13894723236501114
1605,0.13894723236501114
1606,0.13894723236501114
1607,0.13894723236501114
1608,0.04472162083562219
1609,0.04472162083562219
1610,0.04472162083562219
1611,0.04472162083562219
1612,0.009225449962839694
1613,0.009225449962839694
1614,0.009225449962839694
1615,0.009225449962839694
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.003150547710601997
1649,0.003150547710601997
1650,0.003150547710601997
1651,0.003150547710601997
1652,0.04297670210359647
1653,0.04297670210359647
1654,0.04297670210359647
1655,0.04297670210359647
1656,0.19501082495880054
1657,0.19501082495880054
1658,0.19501082495880054
1659,0.19501082495880054
1660,0.4443403237793647
1661,0.4443403237793647
1662,0.4443403237793647
1663,0.4443403237793647
1664,0.6187675703622322
1665,0.6187675703622322
1666,0.6187675703622322
1667,0.6187675703622322
1668,0.12175655152357255
1669,0.12175655152357255
1670,0.12175655152357255
1671,0.12175655152357255
1672,0.6962548873881151
1673,0.6962548873881151
1674,0.6962548873881151
1675,0.6962548873881151
1676,1.0
1677,1.0
1678,1.0
1679,1.0
1680,0.9919701425016964
1681,0.9919701425016964
1682,0.9919701425016964
1683,0.9919701425016964
1684,0.9275697159660065
1685,0.9275697159660065
1686,0.9275697159660065
1687,0.9275697159660065
1688,0.7893980030374509
1689,0.7893980030374509
1690,0.7893980030374509
1691,0.7893980030374509
1692,0.6236145668400814
1693,0.6236145668400814
1694,0.6236145668400814
1695,0.6236145668400814
1696,0.3792936310466281
1697,0.3792936310466281
1698,0.3792936310466281
1699,0.3792936310466281
1700,0.135683588069926
1701,0.135683588069926
1702,0.135683588069926
1703,0.135683588069926
1704,0.047969108475781175
1705,0.047969108475781175
1706,0.047969108475781175
1707,0.047969108475781175
1708,0.006430348660613307
1709,0.006430348660613307
1710,0.006430348660613307
1711,0.006430348660613307
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.03208711668336187
1749,0.03208711668336187
1750,0.03208711668336187
1751,0.03208711668336187
1752,0.1495783113064271
1753,0.1495783113064271
1754,0.1495783113064271
1755,0.1495783113064271
1756,0.28316153423595175
1757,0.28316153423595175
1758,0.28316153423595175
1759,0.28316153423595175
1760,0.5414902898503894
1761,0.5414902898503894
1762,0.5414902898503894
1763,0.5414902898503894
1764,0.7819336284615633
1765,0.7819336284615633
1766,0.7819336284615633
1767,0.7819336284615633
1768,0.3429896274275374
1769,0.3429896274275374
1770,0.3429896274275374
1771,0.3429896274275374
1772,0.3654473777749055
1773,0.3654473777749055
1774,0.3654473777749055
1775,0.3654473777749055
1776,0.11716806152454196
1777,0.11716806152454196
1778,0.11716806152454196
1779,0.11716806152454196
1780,0.39036093967105046
1781,0.39036093967105046
1782,0.39036093967105046
1783,0.39036093967105046
1784,0.5370148964358419
1785,0.5370148964358419
1786,0.5370148964358419
1787,0.5370148964358419
1788,0.27873461078618283
1789,0.27873461078618283
1790,0.27873461078618283
1791,0.27873461078618283
1792,0.2278896177335444
1793,0.2278896177335444
1794,0.2278896177335444
1795,0.2278896177335444
1796,0.08994409797395546
1797,0.08994409797395546
1798,0.08994409797395546
1799,0.08994409797395546
1800,0.046498852877500246
1801,0.046498852877500246
1802,0.046498852877500246
1803,0.046498852877500246
1804,0.002439654893850777
1805,0.002439654893850777
1806,0.002439654893850777
1807,0.002439654893850777
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.051345849355349464
1845,0.051345849355349464
1846,0.051345849355349464
1847,0.051345849355349464
1848,0.15515235725595372
1849,0.15515235725595372
1850,0.15515235725595372
1851,0.15515235725595372
1852,0.3676285261899377
1853,0.3676285261899377
1854,0.3676285261899377
1855,0.3676285261899377
1856,0.5298898116134035
1857,0.5298898116134035
1858,0.5298898116134035
1859,0.5298898116134035
1860,0.6761560086599671
1861,0.6761560086599671
1862,0.6761560086599671
1863,0.6761560086599671
1864,0.7786053575467735
1865,0.7786053575467735
1866,0.7786053575467735
1867,0.7786053575467735
1868,0.6781755905257375
1869,0.6781755905257375
1870,0.6781755905257375
1871,0.6781755905257375
1872,0.5504249200245581
1873,0.5504249200245581
1874,0.5504249200245581
1875,0.5504249200245581
1876,0.7838239570879245
1877,0.7838239570879245
1878,0.7838239570879245
1879,0.7838239570879245
1880,0.12556952208614727
1881,0.12556952208614727
1882,0.12556952208614727
1883,0.12556952208614727
1884,0.11385594726467832
1885,0.11385594726467832
1886,0.11385594726467832
1887,0.11385594726467832
1888,0.1216111416292371
1889,0.1216111416292371
1890,0.1216111416292371
1891,0.1216111416292371
1892,0.036788703266875625
1893,0.036788703266875625
1894,0.036788703266875625
1895,0.036788703266875625
1896,0.013296927004233041
1897,0.013296927004233041
1898,0.013296927004233041
1899,0.013296927004233041
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0001292532394093127
1937,0.0001292532394093127
1938,0.0001292532394093127
1939,0.0001292532394093127
1940,0.050554173263967425
1941,0.050554173263967425
1942,0.050554173263967425
1943,0.050554173263967425
1944,0.1607425598604065
1945,0.1607425598604065
1946,0.1607425598604065
1947,0.1607425598604065
1948,0.36265227647267906
1949,0.36265227647267906
1950,0.36265227647267906
1951,0.36265227647267906
1952,0.5621223381911009
1953,0.5621223381911009
1954,0.5621223381911009
1955,0.5621223381911009
1956,0.5942417681843151
1957,0.5942417681843151
1958,0.5942417681843151
1959,0.5942417681843151
1960,0.07063689533718939
1961,0.07063689533718939
1962,0.07063689533718939
1963,0.07063689533718939
1964,0.0953727340291466
1965,0.0953727340291466
1966,0.0953727340291466
1967,0.0953727340291466
1968,0.29791256018353957
1969,0.29791256018353957
1970,0.29791256018353957
1971,0.29791256018353957
1972,0.10298251849936989
1973,0.10298251849936989
1974,0.10298251849936989
1975,0.10298251849936989
1976,0.25479044818560764
1977,0.25479044818560764
1978,0.25479044818560764
1979,0.25479044818560764
1980,0.5337997221055353
1981,0.5337997221055353
1982,0.5337997221055353
1983,0.5337997221055353
1984,0.38223414224319
1985,0.38223414224319
1986,0.38223414224319
1987,0.38223414224319
1988,0.14393963873719584
1989,0.14393963873719584
1990,0.14393963873719584
1991,0.14393963873719584
1992,0.04664426277183571
1993,0.04664426277183571
1994,0.04664426277183571
1995,0.04664426277183571
1996,0.007286651371700003
1997,0.007286651371700003
1998,0.007286651371700003
1999,0.007286651371700003
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0025365948234077613
2037,0.0025365948234077613
2038,0.0025365948234077613
2039,0.0025365948234077613
2040,0.13736388018224707
2041,0.13736388018224707
2042,0.13736388018224707
2043,0.13736388018224707
2044,0.1977574562962484
2045,0.1977574562962484
2046,0.1977574562962484
2047,0.1977574562962484
2048,0.37788800206805173
2049,0.37788800206805173
2050,0.37788800206805173
2051,0.37788800206805173
2052,0.5720586809706918
2053,0.5720586809706918
2054,0.5720586809706918
2055,0.5720586809706918
2056,0.7357579086825863
2057,0.7357579086825863
2058,0.7357579086825863
2059,0.7357579086825863
2060,0.4783985523637186
2061,0.4783985523637186
2062,0.4783985523637186
2063,0.4783985523637186
2064,0.7037838885837076
2065,0.7037838885837076
2066,0.7037838885837076
2067,0.7037838885837076
2068,0.7146411606940898
2069,0.7146411606940898
2070,0.7146411606940898
2071,0.7146411606940898
2072,0.42063851100268196
2073,0.42063851100268196
2074,0.42063851100268196
2075,0.42063851100268196
2076,0.15240572591850582
2077,0.15240572591850582
2078,0.15240572591850582
2079,0.15240572591850582
2080,0.13557049148544284
2081,0.13557049148544284
2082,0.13557049148544284
2083,0.13557049148544284
2084,0.09008950786829095
2085,0.09008950786829095
2086,0.09008950786829095
2087,0.09008950786829095
2088,0.04914854428539115
2089,0.04914854428539115
2090,0.04914854428539115
2091,0.04914854428539115
2092,0.0009370859857175171
2093,0.0009370859857175171
2094,0.0009370859857175171
2095,0.0009370859857175171
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0024881248586292697
2133,0.0024881248586292697
2134,0.0024881248586292697
2135,0.0024881248586292697
2136,0.049810967137363875
2137,0.049810967137363875
2138,0.049810967137363875
2139,0.049810967137363875
2140,0.12745985071250848
2141,0.12745985071250848
2142,0.12745985071250848
2143,0.12745985071250848
2144,0.14001357159013797
2145,0.14001357159013797
2146,0.14001357159013797
2147,0.14001357159013797
2148,0.18690018418586615
2149,0.18690018418586615
2150,0.18690018418586615
2151,0.18690018418586615
2152,0.07411057614631467
2153,0.07411057614631467
2154,0.07411057614631467
2155,0.07411057614631467
2156,0.19560862119106862
2157,0.19560862119106862
2158,0.19560862119106862
2159,0.19560862119106862
2160,0.17247229133680164
2161,0.17247229133680164
2162,0.17247229133680164
2163,0.17247229133680164
2164,0.3977930009370859
2165,0.3977930009370859
2166,0.3977930009370859
2167,0.3977930009370859
2168,0.1410475975054125
2169,0.1410475975054125
2170,0.1410475975054125
2171,0.1410475975054125
2172,0.06700164797880247
2173,0.06700164797880247
2174,0.06700164797880247
2175,0.06700164797880247
2176,0.1121110285326526
2177,0.1121110285326526
2178,0.1121110285326526
2179,0.1121110285326526
2180,0.11287039131418229
2181,0.11287039131418229
2182,0.11287039131418229
2183,0.11287039131418229
2184,0.045610236856561216
2185,0.045610236856561216
2186,0.045610236856561216
2187,0.045610236856561216
2188,0.0009370859857175171
2189,0.0009370859857175171
2190,0.0009370859857175171
2191,0.0009370859857175171
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.03430057840824635
2229,0.03430057840824635
2230,0.03430057840824635
2231,0.03430057840824635
2232,0.1271044043041329
2233,0.1271044043041329
2234,0.1271044043041329
2235,0.1271044043041329
2236,0.29825184993698906
2237,0.29825184993698906
2238,0.29825184993698906
2239,0.29825184993698906
2240,0.18607619478463178
2241,0.18607619478463178
2242,0.18607619478463178
2243,0.18607619478463178
2244,0.10589071638607943
2245,0.10589071638607943
2246,0.10589071638607943
2247,0.10589071638607943
2248,0.0699583158302905
2249,0.0699583158302905
2250,0.0699583158302905
2251,0.0699583158302905
2252,0.2122015058002391
2253,0.2122015058002391
2254,0.2122015058002391
2255,0.2122015058002391
2256,0.2651791773031311
2257,0.2651791773031311
2258,0.2651791773031311
2259,0.2651791773031311
2260,0.6409183442660031
2261,0.6409183442660031
2262,0.6409183442660031
2263,0.6409183442660031
2264,0.37641774646977094
2265,0.37641774646977094
2266,0.37641774646977094
2267,0.37641774646977094
2268,0.11942999321420493
2269,0.11942999321420493
2270,0.11942999321420493
2271,0.11942999321420493
2272,0.37270171583675316
2273,0.37270171583675316
2274,0.37270171583675316
2275,0.37270171583675316
2276,0.12513329240314083
2277,0.12513329240314083
2278,0.12513329240314083
2279,0.12513329240314083
2280,0.04620803308882929
2281,0.04620803308882929
2282,0.04620803308882929
2283,0.04620803308882929
2284,0.0014379422884286037
2285,0.0014379422884286037
2286,0.0014379422884286037
2287,0.0014379422884286037
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.002035738520696675
2325,0.002035738520696675
2326,0.002035738520696675
2327,0.002035738520696675
2328,0.13888260574530648
2329,0.13888260574530648
2330,0.13888260574530648
2331,0.13888260574530648
2332,0.33053284647946485
2333,0.33053284647946485
2334,0.33053284647946485
2335,0.33053284647946485
2336,0.23325362716903092
2337,0.23325362716903092
2338,0.23325362716903092
2339,0.23325362716903092
2340,0.3801984037224933
2341,0.3801984037224933
2342,0.3801984037224933
2343,0.3801984037224933
2344,0.6742495233786797
2345,0.6742495233786797
2346,0.6742495233786797
2347,0.6742495233786797
2348,0.5175622839047404
2349,0.5175622839047404
2350,0.5175622839047404
2351,0.5175622839047404
2352,0.2634827285358839
2353,0.2634827285358839
2354,0.2634827285358839
2355,0.2634827285358839
2356,0.72331728438944
2357,0.72331728438944
2358,0.72331728438944
2359,0.72331728438944
2360,0.4296700811064077
2361,0.4296700811064077
2362,0.4296700811064077
2363,0.4296700811064077
2364,0.5570006785795069
2365,0.5570006785795069
2366,0.5570006785795069
2367,0.5570006785795069
2368,0.38515849678482567
2369,0.38515849678482567
2370,0.38515849678482567
2371,0.38515849678482567
2372,0.14980450447539342
2373,0.14980450447539342
2374,0.14980450447539342
2375,0.14980450447539342
2376,0.03930914143535722
2377,0.03930914143535722
2378,0.03930914143535722
2379,0.03930914143535722
2380,0.0024719682037031053
2381,0.0024719682037031053
2382,0.0024719682037031053
2383,0.0024719682037031053
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.04223349597699292
2421,0.04223349597699292
2422,0.04223349597699292
2423,0.04223349597699292
2424,0.10618153617475039
2425,0.10618153617475039
2426,0.10618153617475039
2427,0.10618153617475039
2428,0.23091091220473714
2429,0.23091091220473714
2430,0.23091091220473714
2431,0.23091091220473714
2432,0.39873008692280354
2433,0.39873008692280354
2434,0.39873008692280354
2435,0.39873008692280354
2436,0.482663909264226
2437,0.482663909264226
2438,0.482663909264226
2439,0.482663909264226
2440,0.12094871877726435
2441,0.12094871877726435
2442,0.12094871877726435
2443,0.12094871877726435
2444,0.8857239797072413
2445,0.8857239797072413
2446,0.8857239797072413
2447,0.8857239797072413
2448,0.9930849516916018
2449,0.9930849516916018
2450,0.9930849516916018
2451,0.9930849516916018
2452,0.8455585355607974
2453,0.8455585355607974
2454,0.8455585355607974
2455,0.8455585355607974
2456,0.7951982421559441
2457,0.7951982421559441
2458,0.7951982421559441
2459,0.7951982421559441
2460,0.62977025236695
2461,0.62977025236695
2462,0.62977025236695
2463,0.62977025236695
2464,0.35997027175493584
2465,0.35997027175493584
2466,0.35997027175493584
2467,0.35997027175493584
2468,0.1438426988076389
2469,0.1438426988076389
2470,0.1438426988076389
2471,0.1438426988076389
2472,0.046466539567647916
2473,0.046466539567647916
2474,0.046466539567647916
2475,0.046466539567647916
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.004216886935728827
2517,0.004216886935728827
2518,0.004216886935728827
2519,0.004216886935728827
2520,0.013700843377387145
2521,0.013700843377387145
2522,0.013700843377387145
2523,0.013700843377387145
2524,0.11545545610236857
2525,0.11545545610236857
2526,0.11545545610236857
2527,0.11545545610236857
2528,0.08942708501631821
2529,0.08942708501631821
2530,0.08942708501631821
2531,0.08942708501631821
2532,0.2960060749022522
2533,0.2960060749022522
2534,0.2960060749022522
2535,0.2960060749022522
2536,0.16592884609170516
2537,0.16592884609170516
2538,0.16592884609170516
2539,0.16592884609170516
2540,0.2154974634051766
2541,0.2154974634051766
2542,0.2154974634051766
2543,0.2154974634051766
2544,0.2439170194202992
2545,0.2439170194202992
2546,0.2439170194202992
2547,0.2439170194202992
2548,0.261123856916664
2549,0.261123856916664
2550,0.261123856916664
2551,0.261123856916664
2552,0.1632629980288881
2553,0.1632629980288881
2554,0.1632629980288881
2555,0.1632629980288881
2556,0.13805861634407213
2557,0.13805861634407213
2558,0.13805861634407213
2559,0.13805861634407213
2560,0.04748440882799625
2561,0.04748440882799625
2562,0.04748440882799625
2563,0.04748440882799625
2564,0.03649788347820467
2565,0.03649788347820467
2566,0.03649788347820467
2567,0.03649788347820467
2568,0.0059618056677545475
2569,0.0059618056677545475
2570,0.0059618056677545475
2571,0.0059618056677545475
2572,0.0024558115487769414
2573,0.0024558115487769414
2574,0.0024558115487769414
2575,0.0024558115487769414
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.005396322745338805
2613,0.005396322745338805
2614,0.005396322745338805
2615,0.005396322745338805
2616,0.04312211199793195
2617,0.04312211199793195
2618,0.04312211199793195
2619,0.04312211199793195
2620,0.16970950334442758
2621,0.16970950334442758
2622,0.16970950334442758
2623,0.16970950334442758
2624,0.22717872491679322
2625,0.22717872491679322
2626,0.22717872491679322
2627,0.22717872491679322
2628,0.20468866125957283
2629,0.20468866125957283
2630,0.20468866125957283
2631,0.20468866125957283
2632,0.1566387695091608
2633,0.1566387695091608
2634,0.1566387695091608
2635,0.1566387695091608
2636,0.46831679968979223
2637,0.46831679968979223
2638,0.46831679968979223
2639,0.46831679968979223
2640,0.2970885707823052
2641,0.2970885707823052
2642,0.2970885707823052
2643,0.2970885707823052
2644,0.4038517465343975
2645,0.4038517465343975
2646,0.4038517465343975
2647,0.4038517465343975
2648,0.19163408407923227
2649,0.19163408407923227
2650,0.19163408407923227
2651,0.19163408407923227
2652,0.5291950754515785
2653,0.5291950754515785
2654,0.5291950754515785
2655,0.5291950754515785
2656,0.3677093094645685
2657,0.3677093094645685
2658,0.3677093094645685
2659,0.3677093094645685
2660,0.1399489449704333
2661,0.1399489449704333
2662,0.1399489449704333
2663,0.1399489449704333
2664,0.019226419362135264
2665,0.019226419362135264
2666,0.019226419362135264
2667,0.019226419362135264
2668,0.00048469964778492266
2669,0.00048469964778492266
2670,0.00048469964778492266
2671,0.00048469964778492266
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.04037548066048405
2709,0.04037548066048405
2710,0.04037548066048405
2711,0.04037548066048405
2712,0.1536659450027466
2713,0.1536659450027466
2714,0.1536659450027466
2715,0.1536659450027466
2716,0.2609946036772547
2717,0.2609946036772547
2718,0.2609946036772547
2719,0.2609946036772547
2720,0.2931625036352474
2721,0.2931625036352474
2722,0.2931625036352474
2723,0.2931625036352474
2724,0.8047145119074546
2725,0.8047145119074546
2726,0.8047145119074546
2727,0.8047145119074546
2728,0.400652728859017
2729,0.400652728859017
2730,0.400652728859017
2731,0.400652728859017
2732,0.4778169127863767
2733,0.4778169127863767
2734,0.4778169127863767
2735,0.4778169127863767
2736,0.08026626167318318
2737,0.08026626167318318
2738,0.08026626167318318
2739,0.08026626167318318
2740,0.5592302969593176
2741,0.5592302969593176
2742,0.5592302969593176
2743,0.5592302969593176
2744,0.7139625811871909
2745,0.7139625811871909
2746,0.7139625811871909
2747,0.7139625811871909
2748,0.39923094322551456
2749,0.39923094322551456
2750,0.39923094322551456
2751,0.39923094322551456
2752,0.3170097263062655
2753,0.3170097263062655
2754,0.3170097263062655
2755,0.3170097263062655
2756,0.12923708275438653
2757,0.12923708275438653
2758,0.12923708275438653
2759,0.12923708275438653
2760,0.04738746889843927
2761,0.04738746889843927
2762,0.04738746889843927
2763,0.04738746889843927
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.006785795068988916
2805,0.006785795068988916
2806,0.006785795068988916
2807,0.006785795068988916
2808,0.061637638543316
2809,0.061637638543316
2810,0.061637638543316
2811,0.061637638543316
2812,0.3737842117168061
2813,0.3737842117168061
2814,0.3737842117168061
2815,0.3737842117168061
2816,0.2468898439267134
2817,0.2468898439267134
2818,0.2468898439267134
2819,0.2468898439267134
2820,0.35105179823569327
2821,0.35105179823569327
2822,0.35105179823569327
2823,0.35105179823569327
2824,0.47183895046369606
2825,0.47183895046369606
2826,0.47183895046369606
2827,0.47183895046369606
2828,0.962694283775487
2829,0.962694283775487
2830,0.962694283775487
2831,0.962694283775487
2832,0.6177012311371054
2833,0.6177012311371054
2834,0.6177012311371054
2835,0.6177012311371054
2836,0.7753740265615408
2837,0.7753740265615408
2838,0.7753740265615408
2839,0.7753740265615408
2840,0.7037515752738553
2841,0.7037515752738553
2842,0.7037515752738553
2843,0.7037515752738553
2844,0.37764565224415936
2845,0.37764565224415936
2846,0.37764565224415936
2847,0.37764565224415936
2848,0.10645619930849516
